video_id,publish_date,total_term_count,total_word_count,israel,gaza,hamas,people,israeli,know,war,think,hostages,iran,israel_relative,gaza_relative,hamas_relative,people_relative,israeli_relative,know_relative,war_relative,think_relative,hostages_relative,iran_relative
fkSdFgX7pXw,20240731,273,5093,61,21,53,10,9,43,19,11,4,42,11977.223640290595,4123.306499116434,10406.440212055762,1963.4792852935402,1767.1313567641862,8442.960926762222,3730.610642057726,2159.8272138228945,785.3917141174161,8246.612998232868
IGlBIACbkb8,20240228,63,926,13,15,14,2,4,7,5,1,2,0,14038.87688984881,16198.704103671707,15118.790496760259,2159.8272138228945,4319.654427645789,7559.3952483801295,5399.5680345572355,1079.9136069114472,2159.8272138228945,0.0
_OYKHiy5MoA,20240209,75,1176,23,12,5,6,17,2,5,5,0,0,19557.8231292517,10204.08163265306,4251.700680272109,5102.04081632653,14455.78231292517,1700.6802721088434,4251.700680272109,4251.700680272109,0.0,0.0
DaboSLKSkwA,20231125,38,669,10,3,8,2,4,3,0,0,5,3,14947.683109118087,4484.304932735426,11958.146487294469,2989.536621823617,5979.073243647234,4484.304932735426,0.0,0.0,7473.841554559043,4484.304932735426
i3m7j0ei2Ag,20240428,64,966,17,6,12,2,6,5,3,4,9,0,17598.34368530021,6211.180124223602,12422.360248447205,2070.393374741201,6211.180124223602,5175.983436853002,3105.590062111801,4140.786749482402,9316.770186335403,0.0
jzVmPqgd8YY,20231231,70,1309,23,13,11,3,4,1,11,0,0,4,17570.664629488158,9931.245225362873,8403.361344537814,2291.8258212375863,3055.7677616501146,763.9419404125287,8403.361344537814,0.0,0.0,3055.7677616501146
uA4WUBoqyaM,20240825,34,929,8,2,7,0,4,3,4,4,2,0,8611.410118406888,2152.852529601722,7534.983853606028,0.0,4305.705059203444,3229.2787944025836,4305.705059203444,4305.705059203444,2152.852529601722,0.0
vX6HSBwfIO8,20231014,38,894,14,4,12,0,4,0,4,0,0,0,15659.955257270694,4474.272930648769,13422.818791946309,0.0,4474.272930648769,0.0,4474.272930648769,0.0,0.0,0.0
BDBRaXV00kI,20240303,34,590,8,3,12,1,4,1,2,1,2,0,13559.322033898305,5084.745762711864,20338.983050847455,1694.915254237288,6779.661016949152,1694.915254237288,3389.830508474576,1694.915254237288,3389.830508474576,0.0
OSgsjVD-Nr4,20240727,38,492,8,6,5,6,7,2,4,0,0,0,16260.162601626018,12195.121951219513,10162.60162601626,12195.121951219513,14227.642276422763,4065.0406504065045,8130.081300813009,0.0,0.0,0.0
YEk0Xf85gOU,20231012,268,4130,82,26,38,15,40,14,14,19,3,17,19854.721549636804,6295.399515738499,9200.96852300242,3631.9612590799034,9685.230024213075,3389.830508474576,3389.830508474576,4600.48426150121,726.3922518159806,4116.222760290557
_zKg3mQcgeY,20231022,85,1279,32,5,1,5,15,2,14,10,0,1,25019.546520719312,3909.3041438623923,781.8608287724785,3909.3041438623923,11727.912431587178,1563.721657544957,10946.0516028147,7818.6082877247845,0.0,781.8608287724785
zbN-8YosB3k,20240223,23,1105,7,9,1,2,0,2,2,0,0,0,6334.841628959276,8144.796380090498,904.9773755656109,1809.9547511312219,0.0,1809.9547511312219,1809.9547511312219,0.0,0.0,0.0
ktSgTu2G2bQ,20231121,101,2741,26,21,13,6,10,7,7,3,8,0,9485.589201021525,7661.437431594309,4742.794600510762,2188.9821233126595,3648.3035388544326,2553.812477198103,2553.812477198103,1094.4910616563297,2918.6428310835463,0.0
l6M0envDMHw,20240518,61,738,16,9,8,3,12,5,2,0,6,0,21680.216802168023,12195.121951219513,10840.108401084011,4065.0406504065045,16260.162601626018,6775.067750677507,2710.027100271003,0.0,8130.081300813009,0.0
oRODZvbHv-I,20240613,48,824,20,5,3,4,4,5,4,1,1,1,24271.844660194176,6067.961165048544,3640.776699029126,4854.368932038835,4854.368932038835,6067.961165048544,4854.368932038835,1213.5922330097087,1213.5922330097087,1213.5922330097087
AwQbPcq6HVo,20240620,188,3634,57,7,4,7,16,5,53,14,0,25,15685.195376995045,1926.252063841497,1100.715465052284,1926.252063841497,4402.861860209136,1375.894331315355,14584.479911942764,3852.504127682994,0.0,6879.471656576775
2GVgqBO6QpU,20240826,88,1453,37,7,9,0,11,8,6,7,0,3,25464.556090846523,4817.618719889883,6194.081211286993,0.0,7570.543702684102,5505.849965588437,4129.387474191329,4817.618719889883,0.0,2064.6937370956643
dYGYPuvRu38,20240426,143,2274,31,13,14,24,17,9,14,10,11,0,13632.365875109937,5716.798592788039,6156.552330694811,10554.089709762533,7475.813544415127,3957.78364116095,6156.552330694811,4397.537379067722,4837.291116974494,0.0
aP-6otrFtcY,20240113,30,1118,3,1,2,1,0,2,7,0,0,14,2683.3631484794273,894.4543828264758,1788.9087656529516,894.4543828264758,0.0,1788.9087656529516,6261.180679785331,0.0,0.0,12522.361359570663
ubG660g_-6k,20240110,56,1451,15,20,5,4,5,1,5,1,0,0,10337.698139214335,13783.597518952447,3445.8993797381117,2756.7195037904894,3445.8993797381117,689.1798759476223,3445.8993797381117,689.1798759476223,0.0,0.0
yRsTAfLJDmU,20231101,33,1407,1,0,0,4,0,6,4,13,0,5,710.7320540156361,0.0,0.0,2842.9282160625444,0.0,4264.392324093817,2842.9282160625444,9239.51670220327,0.0,3553.6602700781805
aaK8rKP9_zQ,20240518,25,869,4,13,0,2,3,1,2,0,0,0,4602.991944764097,14959.723820483314,0.0,2301.4959723820484,3452.243958573072,1150.7479861910242,2301.4959723820484,0.0,0.0,0.0
tdRLi1b8xLc,20231227,76,1275,18,8,4,2,9,12,14,5,2,2,14117.64705882353,6274.509803921568,3137.254901960784,1568.627450980392,7058.823529411765,9411.764705882351,10980.392156862745,3921.5686274509803,1568.627450980392,1568.627450980392
QSkmMuDOlvE,20231012,23,637,10,1,3,2,2,4,0,1,0,0,15698.587127158555,1569.8587127158557,4709.576138147567,3139.7174254317115,3139.7174254317115,6279.434850863423,0.0,1569.8587127158557,0.0,0.0
AF0ShxWuFBs,20240701,38,1210,15,1,1,12,3,1,3,2,0,0,12396.694214876034,826.4462809917355,826.4462809917355,9917.355371900827,2479.3388429752067,826.4462809917355,2479.3388429752067,1652.892561983471,0.0,0.0
BoxuWaPWe6E,20231016,61,1405,5,19,0,21,1,5,4,6,0,0,3558.7188612099644,13523.131672597865,0.0,14946.61921708185,711.7437722419929,3558.7188612099644,2846.9750889679717,4270.462633451958,0.0,0.0
1tKi9nkGj8A,20231016,33,1047,11,1,4,0,0,0,11,2,0,4,10506.208213944603,955.1098376313275,3820.43935052531,0.0,0.0,0.0,10506.208213944603,1910.219675262655,0.0,3820.43935052531
wyQRMO7GVjY,20240729,102,2109,36,5,3,6,5,7,20,9,0,11,17069.701280227597,2370.7918444760553,1422.4751066856331,2844.9502133712663,2370.7918444760553,3319.1085822664772,9483.167377904221,4267.425320056899,0.0,5215.742057847321
SLnQgWAVORk,20240422,55,1700,7,1,1,0,0,3,6,4,0,33,4117.64705882353,588.235294117647,588.235294117647,0.0,0.0,1764.7058823529412,3529.4117647058824,2352.941176470588,0.0,19411.764705882353
5KDRAswRj1I,20231229,25,459,14,1,0,2,5,0,1,0,0,2,30501.089324618737,2178.6492374727673,0.0,4357.2984749455345,10893.246187363835,0.0,2178.6492374727673,0.0,0.0,4357.2984749455345
lr1ZPInPg3k,20231113,55,1227,2,5,31,3,1,2,3,7,0,1,1629.9918500407498,4074.9796251018743,25264.87367563162,2444.9877750611245,814.9959250203749,1629.9918500407498,2444.9877750611245,5704.9714751426245,0.0,814.9959250203749
7NAIzzHUpKk,20231201,141,2144,41,16,37,5,13,1,1,4,13,10,19123.13432835821,7462.686567164179,17257.462686567167,2332.089552238806,6063.432835820896,466.4179104477612,466.4179104477612,1865.6716417910447,6063.432835820896,4664.179104477612
5BXTWqKzzJY,20240621,68,1126,23,5,4,4,9,6,11,4,0,2,20426.287744227353,4440.497335701598,3552.397868561279,3552.397868561279,7992.895204262877,5328.596802841918,9769.094138543518,3552.397868561279,0.0,1776.1989342806396
wXRVYx-wvXE,20240128,30,707,3,3,0,1,2,12,0,9,0,0,4243.281471004243,4243.281471004243,0.0,1414.4271570014146,2828.854314002829,16973.125884016972,0.0,12729.84441301273,0.0,0.0
bQRn4O8Oriw,20240522,54,1296,20,3,2,5,13,2,4,5,0,0,15432.098765432098,2314.814814814815,1543.2098765432097,3858.0246913580245,10030.864197530864,1543.2098765432097,3086.4197530864194,3858.0246913580245,0.0,0.0
sCkDCL4BeMI,20231212,162,3159,58,27,8,4,7,12,25,17,1,3,18360.240582462804,8547.008547008549,2532.4469768914214,1266.2234884457107,2215.8911047799934,3798.670465337132,7913.896802785692,5381.44982589427,316.5558721114277,949.667616334283
yg1e9TLUrBo,20231025,93,1992,30,10,10,1,7,7,3,12,8,5,15060.240963855422,5020.080321285141,5020.080321285141,502.008032128514,3514.0562248995984,3514.0562248995984,1506.0240963855422,6024.096385542169,4016.064257028112,2510.0401606425703
r0osIaF7OK0,20240816,67,1961,11,23,1,3,5,7,15,1,1,0,5609.382967873534,11728.709841917389,509.94390617032127,1529.8317185109638,2549.7195308516066,3569.6073431922487,7649.158592554819,509.94390617032127,509.94390617032127,0.0
CUey-z976MM,20231207,76,1199,25,10,23,0,7,4,4,0,2,1,20850.70892410342,8340.283569641368,19182.652210175147,0.0,5838.198498748957,3336.113427856547,3336.113427856547,0.0,1668.0567139282734,834.0283569641367
m0HPMTX9-F8,20240112,56,873,29,3,6,1,9,3,4,1,0,0,33218.78579610538,3436.426116838488,6872.852233676976,1145.475372279496,10309.278350515464,3436.426116838488,4581.901489117984,1145.475372279496,0.0,0.0
iqsm22xbq5Q,20231020,62,1036,22,8,13,1,8,2,3,2,3,0,21235.521235521235,7722.007722007722,12548.262548262548,965.2509652509652,7722.007722007722,1930.5019305019305,2895.7528957528957,1930.5019305019305,2895.7528957528957,0.0
BhHPVW0ljVI,20240131,71,1436,25,23,6,3,7,1,4,2,0,0,17409.47075208914,16016.713091922007,4178.272980501393,2089.1364902506966,4874.651810584958,696.3788300835655,2785.515320334262,1392.757660167131,0.0,0.0
C7cVUnr0Hs4,20231110,15,354,6,1,1,0,4,1,1,1,0,0,16949.15254237288,2824.858757062147,2824.858757062147,0.0,11299.435028248588,2824.858757062147,2824.858757062147,2824.858757062147,0.0,0.0
EbUO7jvJlzA,20231102,208,3609,60,32,27,16,26,6,23,8,0,10,16625.103906899418,8866.72208367969,7481.296758104738,4433.361041839845,7204.2116929897475,1662.510390689942,6372.956497644777,2216.6805209199224,0.0,2770.850651149903
0hKLeO3XnaQ,20231119,25,712,6,3,2,5,1,2,5,1,0,0,8426.966292134832,4213.483146067416,2808.9887640449438,7022.471910112359,1404.4943820224719,2808.9887640449438,7022.471910112359,1404.4943820224719,0.0,0.0
zg_9QIwaQys,20231221,82,1173,20,10,12,1,5,10,10,10,4,0,17050.298380221655,8525.149190110827,10230.179028132994,852.5149190110827,4262.574595055414,8525.149190110827,8525.149190110827,8525.149190110827,3410.059676044331,0.0
Tv0YpPKabHM,20240405,75,732,19,3,0,1,3,14,6,3,0,26,25956.284153005465,4098.360655737705,0.0,1366.120218579235,4098.360655737705,19125.68306010929,8196.72131147541,4098.360655737705,0.0,35519.125683060105
lncnrMoHxRg,20240806,96,1272,23,3,7,4,6,17,6,12,5,13,18081.761006289307,2358.490566037736,5503.14465408805,3144.654088050315,4716.981132075472,13364.779874213837,4716.981132075472,9433.962264150943,3930.817610062893,10220.125786163522
c1UcuvZUhfU,20240612,99,1685,22,15,28,2,8,9,5,9,1,0,13056.379821958457,8902.077151335312,16617.21068249258,1186.9436201780416,4747.774480712166,5341.246290801187,2967.359050445104,5341.246290801187,593.4718100890208,0.0
thHtXPt635w,20231205,98,2367,46,3,2,3,3,24,4,11,0,2,19433.882551753275,1267.4271229404308,844.9514152936206,1267.4271229404308,1267.4271229404308,10139.416983523446,1689.9028305872412,4647.232784114913,0.0,844.9514152936206
0Fv1ho5QQVo,20240717,59,943,16,6,17,1,4,3,4,1,2,5,16967.126193001062,6362.672322375398,18027.571580063628,1060.4453870625664,4241.781548250266,3181.336161187699,4241.781548250266,1060.4453870625664,2120.890774125133,5302.226935312831
wo7klBV4CO8,20240505,97,1585,25,10,15,5,14,17,4,0,6,1,15772.870662460567,6309.148264984227,9463.72239747634,3154.5741324921137,8832.807570977917,10725.552050473185,2523.659305993691,0.0,3785.4889589905365,630.9148264984227
w-woVqnaTi4,20231126,56,941,13,12,16,2,7,1,4,0,1,0,13815.090329436769,12752.391073326247,17003.188097768332,2125.3985122210415,7438.894792773645,1062.6992561105208,4250.797024442083,0.0,1062.6992561105208,0.0
fWVomYSMulA,20231205,141,2102,31,26,35,7,9,11,10,11,1,0,14747.859181731685,12369.172216936251,16650.80875356803,3330.161750713606,4281.636536631779,5233.111322549952,4757.373929590865,5233.111322549952,475.7373929590866,0.0
HZl4Hs5Inzs,20231208,12,437,2,1,1,5,0,0,3,0,0,0,4576.659038901602,2288.329519450801,2288.329519450801,11441.647597254005,0.0,0.0,6864.988558352402,0.0,0.0,0.0
BW9-Ri_XDlE,20240414,130,2576,39,5,4,0,4,8,12,19,3,36,15139.751552795033,1940.9937888198758,1552.7950310559006,0.0,1552.7950310559006,3105.590062111801,4658.385093167702,7375.776397515528,1164.5962732919254,13975.155279503106
wDW1eaD5ZNg,20231202,13,505,2,0,0,6,0,0,5,0,0,0,3960.3960396039606,0.0,0.0,11881.18811881188,0.0,0.0,9900.990099009901,0.0,0.0,0.0
JdEWf-ToY-U,20231124,161,3486,34,17,32,10,19,2,11,17,17,2,9753.298909925417,4876.649454962709,9179.575444635684,2868.617326448652,5450.372920252439,573.7234652897303,3155.479059093517,4876.649454962709,4876.649454962709,573.7234652897303
nfAa7aH6tWc,20240507,73,1809,17,7,6,9,5,5,5,18,0,1,9397.457158651188,3869.5411829740187,3316.749585406302,4975.124378109453,2763.957987838585,2763.957987838585,2763.957987838585,9950.248756218905,0.0,552.791597567717
ewHbGEFZvYw,20240507,94,1822,16,8,13,8,6,12,17,12,2,0,8781.558726673986,4390.779363336993,7135.016465422613,4390.779363336993,3293.084522502744,6586.169045005488,9330.406147091107,6586.169045005488,1097.6948408342482,0.0
gZnUEta1jgU,20240414,236,4348,88,1,0,3,32,15,12,10,0,75,20239.190432382704,229.9908003679853,0.0,689.9724011039559,7359.705611775529,3449.8620055197794,2759.8896044158237,2299.9080036798528,0.0,17249.310027598895
W3LdgWcqRYQ,20240415,131,2780,49,2,0,1,6,12,12,14,0,35,17625.89928057554,719.4244604316547,0.0,359.71223021582733,2158.273381294964,4316.546762589928,4316.546762589928,5035.971223021582,0.0,12589.928057553956
vRJz28p1G2s,20240827,54,934,15,2,5,1,5,5,2,8,9,2,16059.957173447538,2141.3276231263385,5353.319057815846,1070.6638115631692,5353.319057815846,5353.319057815846,2141.3276231263385,8565.310492505354,9635.974304068523,2141.3276231263385
dKAwxCUjB2E,20240731,343,6106,61,35,38,29,17,36,23,51,7,46,9990.173599737962,5732.066819521782,6223.386832623649,4749.426793318048,2784.14674091058,5895.840157222404,3766.7867671143135,8352.440222731739,1146.4133639043564,7533.573534228627
RQlb9xapHRE,20240625,80,1443,28,5,0,0,7,6,19,3,0,12,19404.019404019404,3465.003465003465,0.0,0.0,4851.004851004851,4158.004158004158,13167.013167013167,2079.002079002079,0.0,8316.008316008316
z-9x4UkzGrg,20240530,78,1572,22,11,2,0,3,6,28,6,0,0,13994.910941475828,6997.455470737914,1272.2646310432572,0.0,1908.3969465648854,3816.793893129771,17811.704834605596,3816.793893129771,0.0,0.0
PsK1_bGIBTs,20231015,69,1041,13,17,3,6,5,17,1,1,6,0,12487.992315081652,16330.45148895293,2881.844380403458,5763.688760806916,4803.073967339097,16330.45148895293,960.6147934678194,960.6147934678194,5763.688760806916,0.0
jdK4JwE5v28,20231102,97,2697,11,32,3,26,8,12,3,2,0,0,4078.6058583611416,11865.035224323321,1112.3470522803113,9640.3411197627,2966.2588060808303,4449.388209121245,1112.3470522803113,741.5647015202076,0.0,0.0
8a8-3Je3J7w,20240520,54,1055,15,2,8,1,8,4,12,3,1,0,14218.009478672986,1895.7345971563982,7582.938388625593,947.8672985781991,7582.938388625593,3791.4691943127964,11374.407582938387,2843.601895734597,947.8672985781991,0.0
_bI_JDv1W5A,20240409,45,1830,25,6,0,5,0,3,5,1,0,0,13661.20218579235,3278.688524590164,0.0,2732.24043715847,0.0,1639.344262295082,2732.24043715847,546.448087431694,0.0,0.0
nxLsbaczRh8,20240516,94,1695,45,21,8,4,4,2,7,3,0,0,26548.672566371682,12389.38053097345,4719.76401179941,2359.882005899705,2359.882005899705,1179.9410029498524,4129.793510324484,1769.9115044247787,0.0,0.0
,,112,3139,60,8,6,3,6,7,7,11,4,0,19114.36763300414,2548.582351067219,1911.436763300414,955.718381650207,1911.436763300414,2230.0095571838165,2230.0095571838165,3504.300732717426,1274.2911755336095,0.0
I1BU6Ato41Q,20240220,23,890,12,2,1,2,2,3,1,0,0,0,13483.146067415732,2247.191011235955,1123.5955056179776,2247.191011235955,2247.191011235955,3370.786516853933,1123.5955056179776,0.0,0.0,0.0
k_LeWdP6gEc,20240525,166,4486,94,13,7,7,6,6,19,11,3,0,20954.079358002677,2897.9045920641997,1560.410164957646,1560.410164957646,1337.4944271065538,1337.4944271065538,4235.3990191707535,2452.073116362015,668.7472135532769,0.0
NctJ0atYSwg,20240719,36,871,23,2,0,2,5,0,3,1,0,0,26406.429391504018,2296.211251435132,0.0,2296.211251435132,5740.52812858783,0.0,3444.316877152698,1148.105625717566,0.0,0.0
T4LGcewprks,20240827,26,666,5,4,4,5,5,0,0,0,3,0,7507.507507507507,6006.006006006006,6006.006006006006,7507.507507507507,7507.507507507507,0.0,0.0,0.0,4504.504504504504,0.0
-jmhSzlzga8,20240713,27,1063,12,1,3,3,2,3,3,0,0,0,11288.805268109127,940.7337723424271,2822.2013170272817,2822.2013170272817,1881.4675446848541,2822.2013170272817,2822.2013170272817,0.0,0.0,0.0
850a4O0xOOw,20240424,46,805,17,5,1,4,9,5,3,1,0,1,21118.01242236025,6211.180124223602,1242.2360248447205,4968.944099378882,11180.124223602485,6211.180124223602,3726.7080745341614,1242.2360248447205,0.0,1242.2360248447205
GBIaaI1YZPI,20231206,84,1902,21,8,23,3,9,10,4,4,2,0,11041.009463722397,4206.098843322818,12092.534174553102,1577.2870662460568,4731.86119873817,5257.6235541535225,2103.049421661409,2103.049421661409,1051.5247108307044,0.0
ir_Xp7ykVd0,20240805,62,911,27,3,2,1,1,8,4,1,0,15,29637.760702524698,3293.084522502744,2195.3896816684965,1097.6948408342482,1097.6948408342482,8781.558726673986,4390.779363336993,1097.6948408342482,0.0,16465.42261251372
a-WsHmFUv4I,20231208,58,1651,17,18,2,6,7,1,4,2,1,0,10296.78982434888,10902.483343428226,1211.3870381586917,3634.161114476075,4239.854633555421,605.6935190793458,2422.7740763173833,1211.3870381586917,605.6935190793458,0.0
PWhHz7ArSUY,20240617,44,1945,10,7,0,6,3,7,11,0,0,0,5141.388174807197,3598.9717223650387,0.0,3084.832904884319,1542.4164524421594,3598.9717223650387,5655.526992287918,0.0,0.0,0.0
0F9Vp2wZeiE,20231107,28,1014,9,3,5,2,3,6,0,0,0,0,8875.739644970414,2958.5798816568044,4930.966469428008,1972.3865877712033,2958.5798816568044,5917.159763313609,0.0,0.0,0.0,0.0
IkXPAXeIQGw,20240114,40,1019,6,10,4,10,2,2,6,0,0,0,5888.1256133464185,9813.542688910697,3925.4170755642785,9813.542688910697,1962.7085377821393,1962.7085377821393,5888.1256133464185,0.0,0.0,0.0
gSd6YAV7XzE,20240411,114,1228,37,1,3,0,7,1,9,7,0,49,30130.29315960912,814.3322475570033,2442.9967426710095,0.0,5700.325732899023,814.3322475570033,7328.990228013029,5700.325732899023,0.0,39902.280130293155
M5MRJWATAJ0,20240120,78,953,28,0,3,0,15,0,3,4,0,25,29380.902413431268,0.0,3147.953830010493,0.0,15739.769150052463,0.0,3147.953830010493,4197.271773347325,0.0,26232.948583420777
Mm2YrtX4vc0,20240420,207,3010,60,1,0,2,21,37,7,15,0,64,19933.554817275744,332.22591362126246,0.0,664.4518272425249,6976.7441860465115,12292.35880398671,2325.5813953488373,4983.388704318936,0.0,21262.458471760798
CSWiKMIF53g,20240813,134,1659,27,5,10,1,3,17,10,8,0,53,16274.8643761302,3013.863773357444,6027.727546714888,602.7727546714889,1808.3182640144664,10247.13682941531,6027.727546714888,4822.182037371911,0.0,31946.955997588906
VRglv5jy4xA,20240120,88,1246,22,1,5,3,11,4,7,3,0,32,17656.50080256822,802.5682182985554,4012.8410914927767,2407.704654895666,8828.25040128411,3210.2728731942216,5617.9775280898875,2407.704654895666,0.0,25682.182985553773
7GR4essgFtE,20240121,104,1599,37,3,5,0,12,1,15,6,0,25,23139.462163852408,1876.172607879925,3126.9543464665417,0.0,7504.6904315197,625.3908692933084,9380.863039399626,3752.34521575985,0.0,15634.771732332707
6GH8ae9THYs,20240522,22,802,6,1,0,4,5,2,3,1,0,0,7481.296758104738,1246.8827930174564,0.0,4987.5311720698255,6234.413965087282,2493.7655860349128,3740.648379052369,1246.8827930174564,0.0,0.0
Olg8RKH6Ako,20231022,65,1142,19,8,6,2,7,6,3,4,7,3,16637.478108581436,7005.253940455342,5253.940455341506,1751.3134851138354,6129.5971978984235,5253.940455341506,2626.970227670753,3502.626970227671,6129.5971978984235,2626.970227670753
XLURQKTkrp4,20240831,39,626,20,1,3,3,12,0,0,0,0,0,31948.88178913738,1597.444089456869,4792.3322683706065,4792.3322683706065,19169.329073482426,0.0,0.0,0.0,0.0,0.0
tkbbLX767nw,20240619,32,818,15,2,0,1,6,3,4,0,0,1,18337.408312958436,2444.9877750611245,0.0,1222.4938875305622,7334.963325183374,3667.481662591687,4889.975550122249,0.0,0.0,1222.4938875305622
T1JUGqHv88g,20231028,129,2716,44,13,16,10,11,5,23,4,1,2,16200.294550810017,4786.450662739323,5891.016200294551,3681.8851251840942,4050.073637702504,1840.9425625920471,8468.335787923415,1472.7540500736377,368.1885125184094,736.3770250368188
9RatMqYFJaY,20240229,58,931,32,6,7,2,5,1,4,0,0,1,34371.64339419978,6444.68313641246,7518.796992481202,2148.2277121374864,5370.569280343717,1074.1138560687432,4296.455424274973,0.0,0.0,1074.1138560687432
eIuFFYhIB5Q,20240527,91,2161,35,12,8,4,12,4,15,0,1,0,16196.205460434983,5552.984729291994,3701.9898195279966,1850.9949097639983,5552.984729291994,1850.9949097639983,6941.230911614994,0.0,462.7487274409996,0.0
l_6kQuNWJNA,20240104,181,2948,67,9,41,2,11,13,21,9,3,5,22727.272727272728,3052.9172320217094,13907.734056987787,678.4260515603798,3731.3432835820895,4409.76933514247,7123.473541383989,3052.9172320217094,1017.6390773405698,1696.06512890095
CiX2AAFnIZ4,20240801,178,3132,45,7,18,5,11,19,9,11,3,50,14367.816091954022,2234.993614303959,5747.126436781609,1596.4240102171138,3512.1328224776503,6066.411238825031,2873.5632183908046,3512.1328224776503,957.8544061302681,15964.240102171138
1mH8D3Tq6tI,20240108,44,958,12,11,3,2,3,3,5,3,2,0,12526.096033402924,11482.254697286013,3131.524008350731,2087.68267223382,3131.524008350731,3131.524008350731,5219.206680584551,3131.524008350731,2087.68267223382,0.0
oYLuyMdaVu8,20231208,90,2015,17,22,7,29,1,7,6,1,0,0,8436.724565756826,10918.114143920595,3473.9454094292805,14392.059553349876,496.27791563275434,3473.9454094292805,2977.667493796526,496.27791563275434,0.0,0.0
PWilxLvWoJs,20240821,66,1568,13,5,6,1,2,15,5,7,0,12,8290.816326530612,3188.775510204082,3826.530612244898,637.7551020408163,1275.5102040816325,9566.326530612245,3188.775510204082,4464.285714285714,0.0,7653.061224489796
ESXej2HlKF4,20240520,127,3117,29,4,13,6,8,12,39,9,2,5,9303.817773500161,1283.285210137953,4170.676932948348,1924.9278152069298,2566.570420275906,3849.8556304138597,12512.030798845042,2887.3917228103946,641.6426050689765,1604.1065126724416
tzwu4uvAXV0,20240820,36,625,9,7,11,0,4,1,1,1,2,0,14400.0,11200.0,17600.0,0.0,6400.0,1600.0,1600.0,1600.0,3200.0,0.0
NVdy-fBcGyU,20240809,135,2130,40,13,19,14,18,13,3,5,9,1,18779.342723004695,6103.286384976525,8920.187793427229,6572.769953051643,8450.704225352112,6103.286384976525,1408.4507042253522,2347.417840375587,4225.352112676056,469.4835680751174
kyR3oR--fRs,20240810,74,1492,15,22,7,13,5,4,6,1,0,1,10053.61930294906,14745.308310991957,4691.689008042895,8713.13672922252,3351.206434316354,2680.9651474530833,4021.4477211796248,670.2412868632708,0.0,670.2412868632708
VmOSS9TzEKE,20240620,54,978,20,6,2,4,4,1,15,2,0,0,20449.89775051125,6134.9693251533745,2044.989775051125,4089.97955010225,4089.97955010225,1022.4948875255625,15337.423312883435,2044.989775051125,0.0,0.0
CN7N-TMAolo,20240616,32,655,7,13,1,2,3,2,3,0,1,0,10687.022900763359,19847.32824427481,1526.7175572519084,3053.4351145038167,4580.152671755725,3053.4351145038167,4580.152671755725,0.0,1526.7175572519084,0.0
2FR7nCCHGno,20231122,334,7326,67,28,56,16,23,52,15,20,56,1,9145.509145509146,3822.003822003822,7644.007644007644,2184.002184002184,3139.5031395031397,7098.007098007098,2047.5020475020476,2730.00273000273,7644.007644007644,136.5001365001365
BYotE1y0zJM,20240608,168,2511,40,23,12,9,19,24,6,6,29,0,15929.90840302668,9159.697331740343,4778.972520908004,3584.2293906810037,7566.706491437674,9557.945041816009,2389.486260454002,2389.486260454002,11549.183592194346,0.0
bO9Qmvuh2Tg,20231012,158,3279,47,27,19,27,13,7,8,3,6,1,14333.638304361086,8234.217749313815,5794.449527294907,8234.217749313815,3964.623360780726,2134.7971942665445,2439.768222018908,914.9130832570906,1829.8261665141813,304.9710277523635
68jBd1sxeKg,20240812,60,879,15,1,9,0,2,1,3,12,0,17,17064.846416382254,1137.6564277588168,10238.907849829351,0.0,2275.3128555176336,1137.6564277588168,3412.9692832764504,13651.877133105801,0.0,19340.159271899887
9apcmWZOGFc,20231014,127,2166,31,20,21,7,14,14,3,7,9,1,14312.096029547554,9233.610341643584,9695.29085872576,3231.763619575254,6463.527239150508,6463.527239150508,1385.0415512465374,3231.763619575254,4155.124653739613,461.6805170821791
gWOsbRHGlcU,20240109,70,1282,25,8,6,2,9,5,12,1,0,2,19500.780031201248,6240.249609984399,4680.1872074882995,1560.0624024960998,7020.280811232449,3900.1560062402496,9360.374414976599,780.0312012480499,0.0,1560.0624024960998
iOY1uZAntpE,20240110,54,1357,22,11,2,3,3,3,6,1,0,3,16212.232866617538,8106.116433308769,1473.8393515106854,2210.759027266028,2210.759027266028,2210.759027266028,4421.518054532056,736.9196757553427,0.0,2210.759027266028
_DapixwTvfM,20240508,102,1723,34,17,9,10,14,11,3,0,4,0,19733.023795705165,9866.511897852582,5223.44747533372,5803.830528148578,8125.3627394080095,6384.213580963436,1741.1491584445735,0.0,2321.5322112594313,0.0
L6HGrJTzJW0,20240717,69,1345,19,6,11,5,9,4,14,1,0,0,14126.39405204461,4460.96654275093,8178.438661710037,3717.472118959108,6691.449814126394,2973.977695167286,10408.921933085501,743.4944237918215,0.0,0.0
cJts0id4Yio,20231019,117,1620,32,28,23,15,10,2,6,0,1,0,19753.086419753086,17283.95061728395,14197.530864197532,9259.25925925926,6172.839506172839,1234.567901234568,3703.703703703704,0.0,617.283950617284,0.0
Yyw6zcKBrdc,20240326,91,2193,35,13,11,1,7,2,3,11,6,2,15959.872321021432,5927.952576379389,5015.959872321021,455.99635202918375,3191.9744642042865,911.9927040583675,1367.9890560875513,5015.959872321021,2735.9781121751025,911.9927040583675
