file_name,video_id,publish_date,total_word_count,Lemma_Israel,Lemma_Gaza,Lemma_Hamas,Lemma_War,Lemma_Hostages,Lemma_Iran,Lemma_Palestine,Lemma_Aid,Lemma_Military,Token_Palestinians,Token_Israelis,Lemma_Palestinian,Lemma_Israeli,Lemma_Humanitarian,Lemma_Ceasefire,Lemma_Rafa,Lemma_Netanyahu,Lemma_Hospital,Lemma_Children,Lemma_Minister,Lemma_Attack,Lemma_Killed,Lemma_Hezbollah,Lemma_Civilians,Lemma_Lebanon,Lemma_Terrorist,Lemma_terror,Lemma_Westbank,Lemma_Egypt,Lemma_Support,Lemma_Biden,Lemma_Court,Lemma_Food,Lemma_Water,Lemma_Electricity,Lemma_Health,Lemma_Negotiations,Lemma_Militia,Lemma_Family,Lemma_Hostage,Lemma_Refugee,Lemma_Protest,Lemma_Islamic,Lemma_unra,Lemma_Unrwa,Lemma_Diplomatic,Lemma_Jewish,Lemma_Suffering,Lemma_Casualties,Lemma_Death,Lemma_Militant,Lemma_Soldiers,Lemma_Human,Lemma_Prisoners,Lemma_Escalation,Lemma_Fuel,Lemma_Supplies,Lemma_Civilian,Lemma_idf,Lemma_Displace,Lemma_UN,Lemma_Israeli Government,Lemma_October 7th,Lemma_United states,Lemma_Evacuate corridor,Lemma_Terror attacks,Lemma_Release hostages,Lemma_United Nations,Lemma_Israeli military
the israeli settlers campaigning to occupy gaza   dw news_treetagger_output.txt,pfeLzXqL-nI,20240122,3062,23,39,4,5,0,1,0,0,1,7,3,8,20,1,0,0,10,0,0,13,0,1,0,5,1,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
the latest on israel's 'limited' operation in rafah  dw news_treetagger_output.txt,UiXGPIXVIx0,20240509,1751,18,5,5,1,1,0,0,6,6,2,1,2,7,2,1,15,0,0,0,1,1,2,0,2,0,0,1,0,1,0,2,0,1,3,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0
the latest on the israeli military operation inside the al-shifa hospital  dw news_treetagger_output.txt,m-Ax9P1frUI,20231115,1823,11,19,11,0,3,0,0,3,9,1,0,0,6,3,1,0,0,23,16,1,1,0,0,4,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
the thai hostages still missing after the hamas terror attacks  dw news_treetagger_output.txt,Jpeua8qUHmY,20240228,605,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
this isn't about israel and palestine – it's about terror and the liberal world  dw news_treetagger_output.txt,hTwdPifv6PA,20231019,2681,22,3,12,5,15,0,1,1,1,0,0,2,4,0,0,0,0,0,6,0,5,4,0,2,0,0,2,0,0,5,0,0,1,0,0,1,1,0,3,5,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
thousands of israeli protesters demand netanyahu step down  dw news_treetagger_output.txt,saCFmV-9G84,20240331,1114,7,3,5,5,6,0,0,0,2,0,2,0,3,0,1,0,3,0,0,2,0,0,0,0,4,0,0,0,2,2,0,0,0,1,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
thousands of israelis evacuated from towns near gaza  dw news_treetagger_output.txt,zp7yYxdNdb8,20231010,2105,18,15,13,10,0,1,0,0,3,0,1,0,5,0,0,0,1,0,0,0,7,1,0,10,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
thousands of palestinians flee eastern khan younis as israel steps up attacks  dw news_treetagger_output.txt,7BtL93pGF14,20240809,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thousands protest in israel as cracks show in war cabinet  dw news_treetagger_output.txt,FieRuS0Xf30,20240519,1889,20,10,5,7,1,1,0,0,1,0,0,0,8,3,2,2,8,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thousands rally in tel aviv can they influence the israeli government  dw news_treetagger_output.txt,tIX2kQhAXJc,20231210,552,2,3,3,3,6,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
three more countries recognize palestinian statehood – what happens next  dw analysis_treetagger_output.txt,fd-7mQUz1sI,20240523,4539,46,8,12,9,3,0,15,0,1,7,6,38,18,0,1,2,11,0,0,20,1,0,0,0,0,1,3,0,0,7,1,3,0,0,0,0,5,0,0,1,0,1,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
three shot dead at west bank-jordan border crossing  dw news_treetagger_output.txt,_EZdQG99de8,20240908,622,10,2,1,1,3,1,0,0,2,1,0,3,6,0,3,0,3,0,0,3,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
top german diplomat many countries have not delivered  dw news_treetagger_output.txt,tJoIo1BYpZQ,20240212,2090,5,1,0,4,0,0,0,0,3,0,0,1,2,0,7,1,1,0,1,1,1,1,0,3,0,0,0,0,0,6,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
top hamas political leader ismail haniyeh assassinated in tehran  dw news_treetagger_output.txt,RKnsc6jIjuc,20240731,2443,23,5,18,5,0,14,0,0,9,0,3,0,1,0,0,0,0,0,0,1,16,5,1,0,0,4,6,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,3,0,0,0,0,0,0,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
top hezbollah commander reportedly killed in israeli strike how important was he  dw news_treetagger_output.txt,dCs1Qab7QbM,20240108,642,6,2,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
top un court stops short of ordering cease-fire in gaza  dw news_treetagger_output.txt,E4Kf5pNc4tU,20240126,2593,44,17,1,2,0,0,1,3,3,11,0,4,4,4,7,0,4,0,0,8,0,1,0,2,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
truce enables humanitarian aid surge into gaza  dw news_treetagger_output.txt,LAD9u2fac_o,20231128,1858,11,16,7,1,10,0,0,7,0,0,0,9,10,2,2,0,0,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,3,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,8,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0
truce in gaza how might the temporary cease-fire impact the israel-hamas war  dw news_treetagger_output.txt,uUrBVUq97so,20231124,5860,27,25,45,17,17,0,1,6,13,1,4,4,26,7,29,1,1,2,10,2,2,3,0,6,0,4,1,0,1,0,0,0,1,1,1,1,0,0,8,3,0,0,0,0,0,0,0,0,0,1,2,9,1,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
turkey torn between gaza solidarity and israel relations  dw news_treetagger_output.txt,2XmNpRYp3L4,20231019,1141,13,6,16,0,2,2,0,0,2,2,1,7,11,2,1,0,1,4,1,1,1,1,0,0,0,2,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,3,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
turkey's erdogan calls on israel to end 'madness' in gaza  dw news_treetagger_output.txt,e7bCfAtg3Yg,20231028,690,8,5,9,3,2,1,0,1,1,2,0,2,3,1,2,0,1,0,0,1,0,0,0,1,0,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
turkey-israel relations at all-time low  dw news_treetagger_output.txt,_GoMAaNrWwc,20240503,643,17,3,0,2,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
ukraine no more time limits on military service  dw news_treetagger_output.txt,mUYaSLCN9D0,20240413,1786,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
un 'deeply concerned' about israel's new evacuation order for gaza city  dw news_treetagger_output.txt,gGPuZkXZnFY,20240711,1046,7,18,6,2,0,0,0,0,2,2,0,1,4,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
un 'reasonable grounds' to believe rape was committed in the october 7 terror attacks  dw news_treetagger_output.txt,GnmuE8IQ8Vs,20240305,1287,3,1,1,5,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
un 45 percent of all homes in gaza damaged or destroyed  dw news_treetagger_output.txt,x2RG_r0iS1w,20231027,1038,8,19,8,1,1,0,0,5,0,1,0,0,1,6,1,0,0,0,2,0,0,3,0,5,0,2,0,0,0,0,0,0,2,7,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0
un body demands war crimes accountability for israel as its military admits mistakes  dw news_treetagger_output.txt,TljXxkdaeOU,20240405,934,12,10,2,5,0,0,0,8,3,0,0,1,3,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
un calls on israel to halt west bank operation  dw news_treetagger_output.txt,C2GHdjWrl_Y,20240829,1404,9,6,6,2,0,3,0,0,7,0,1,7,8,2,0,0,0,0,1,0,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"un cease-fire vote delayed, netanyahu government faces increased pressure  dw analysis_treetagger_output.txt",IQU6Vjj1dSQ,20231218,2582,26,42,8,18,4,0,0,12,3,0,1,5,6,11,3,2,2,1,3,2,0,3,0,8,0,1,0,0,0,0,0,0,8,14,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,5,4,0,0,0,8,0,0,0,0,0,0,0,0
un chief again criticizes israel for situation in gaza  dw news_treetagger_output.txt,-8IDfVT1W2s,20231108,1727,18,10,13,3,2,0,1,0,10,0,0,2,7,2,1,0,1,1,2,0,7,2,0,16,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,0,2,7,1,0,4,0,0,0,0,0,0,0,0
un civil order breaking down in gaza as food and water run out  dw news_treetagger_output.txt,McUTN6gFEsA,20231029,1772,7,29,6,3,1,0,0,4,4,0,0,1,5,3,0,0,1,0,3,1,0,1,0,2,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
un court orders israel to allow more aid into gaza dw news_treetagger_output.txt,DzZc_K8GaUU,20240329,1347,5,18,1,2,0,0,0,16,0,2,1,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0
un gaza resolution why hasn't the us agreed yet and why does that seem to change now  dw news_treetagger_output.txt,z0-6w8aO7w0,20231222,2229,40,23,24,5,3,0,1,7,3,2,2,4,4,2,4,0,2,0,0,0,0,2,0,1,0,1,4,0,5,7,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
un general assembly adopts resolution demanding 'humanitarian truce'  dw news_treetagger_output.txt,q9aIhniaj2E,20231027,1386,3,1,5,1,2,8,0,0,3,0,1,0,2,1,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
un official what we are seeing is unprecedented  conflict zone_treetagger_output.txt,wW7tmQFUP_c,20231115,3660,5,56,8,25,0,0,0,1,1,3,2,4,1,16,2,0,0,9,8,0,0,18,0,3,0,0,0,0,0,3,0,0,1,2,0,3,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,12,7,5,0,0,13,0,0,0,0,0,0,0,0
un resolution urges to boost aid deliveries to gaza but doesn't call for cease-fire  dw analysis_treetagger_output.txt,hyckQ05N2sg,20231222,3183,26,16,7,2,1,0,0,20,7,0,0,3,7,7,7,1,1,0,0,0,1,1,0,6,1,1,0,0,2,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,3,3,0,19,0,0,0,0,0,0,0,0
"un says 340,000 displaced in gaza i dw news_treetagger_output.txt",DgFpFmdh0TI,20231012,3129,12,36,3,3,0,0,0,11,1,7,0,4,6,19,0,2,0,2,2,1,1,3,0,9,0,2,0,0,12,1,0,0,10,9,4,4,0,0,6,1,3,0,0,2,0,1,0,1,1,1,0,0,0,0,3,6,11,3,0,0,4,0,0,0,0,0,0,0,0
un says gaza famine is imminent as us warns israel about rafah ground offensive  dw news_treetagger_output.txt,VxgvQqqGzvE,20240319,1068,9,11,5,2,0,0,0,7,2,0,3,2,1,6,2,9,4,0,0,2,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
un secretary-general antonio guterres calls for aid deliveries to begin  dw news_treetagger_output.txt,zpvf6WSVit8,20231020,1617,12,26,4,4,4,1,0,11,2,3,0,0,7,10,1,3,0,1,1,1,0,0,0,0,1,0,0,0,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0
un security council approves resolution for cease-fire in gaza  dw news_treetagger_output.txt,y41WmbEQMEk,20240325,1290,18,5,7,5,4,0,0,1,1,0,0,0,6,1,6,4,4,0,0,5,5,0,0,0,0,0,1,0,0,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
un security council fails to pass cease-fire resolution on gaza  dw news_treetagger_output.txt,Wje_w59xB7A,20240322,1189,11,9,3,3,1,0,0,5,0,0,0,1,1,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
un security council holds emergency session after iran's attacks against israel  dw news_treetagger_output.txt,hi8Srzt9cQY,20240414,3955,66,7,4,15,1,57,2,0,11,0,0,3,13,0,1,0,3,0,0,5,30,3,1,1,2,3,3,0,2,7,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0
un security council holds meeting on palestine  dw news_treetagger_output.txt,OOwIfWVdw-8,20240813,16420,114,132,41,28,31,4,10,20,17,18,4,53,39,58,33,4,1,5,39,7,18,19,0,58,5,10,2,0,16,16,3,11,4,6,1,14,9,0,2,7,0,0,4,2,0,7,3,15,4,10,1,2,17,7,8,2,2,44,8,0,18,0,0,0,0,0,0,0,0
un security council meeting following iran's attack on israel  dw news_treetagger_output.txt,DKe0H-WIp_o,20240414,12406,89,32,5,19,5,134,4,4,28,0,0,16,45,11,9,0,0,0,3,3,55,5,0,10,8,11,12,0,0,10,1,3,0,2,0,0,1,0,0,3,0,1,23,0,0,20,1,6,3,5,1,0,2,0,39,0,0,4,0,0,25,0,0,0,0,0,0,0,0
un top court rules german military aid to israel can continue  dw news_treetagger_output.txt,aOlAlYzghi0,20240430,2492,22,7,2,3,0,0,0,1,1,0,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
un warns fuel crisis could halt gaza aid operation  dw news_treetagger_output.txt,BXdUPbWUpy8,20231025,2124,14,21,9,3,0,0,1,8,4,1,0,0,1,7,0,0,0,1,3,1,0,3,0,14,0,0,0,0,1,1,0,0,9,8,2,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,5,0,1,19,7,1,1,0,9,0,0,0,0,0,0,0,0
un warns gaza strip 'too dangerous' for aid distribution as palestinians go hungry  dw news_treetagger_output.txt,kF8Xb2pvSW4,20240712,2046,6,23,4,2,0,0,0,26,1,0,2,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,1,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0
un warns of humanitarian catastrophe in gaza  dw news_treetagger_output.txt,WHUQwZ9Gu0U,20231017,1158,8,14,0,1,0,0,0,2,0,0,0,0,1,6,1,1,0,1,1,0,0,2,0,5,0,0,0,0,1,1,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
un's aid distribution in rafah on the verge of collapse  dw news_treetagger_output.txt,etlvyUTzfZ8,20240522,1605,11,12,0,3,0,0,0,16,6,1,1,1,1,11,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,13,4,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,5,1,0,0,7,0,0,0,0,0,0,0,0
unicef official evacuating gaza hospitals 'incredibly dangerous'  dw news_treetagger_output.txt,Md8C5AEVIsc,20231113,1086,5,9,3,1,2,0,0,0,4,0,0,1,5,2,2,0,0,12,9,0,0,2,0,5,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5,1,2,0,0,1,0,0,0,0,0,0,0,0
united nations mourns more than 100 aid workers killed in gaza  dw news_treetagger_output.txt,7r9eGQtV-e8,20231113,713,0,10,0,2,0,0,3,5,0,0,0,0,0,5,7,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0
unrwa chief lazzarini update on situation in occupied palestinian territories  dw news_treetagger_output.txt,QMEKtJzE8dE,20240430,3905,2,20,1,2,2,0,0,4,4,0,0,4,3,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
unrwa director of planning 'we are being squeezed into ever smaller areas of gaza'  dw news_treetagger_output.txt,0LPYT0YEbp0,20240826,83,1,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unrwa head alleges israeli government tries to undermine the agency for political ends  dw news_treetagger_output.txt,9e7GCgMJexo,20240305,926,11,8,7,0,6,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
unrwa israeli strike on un school in gaza kills dozens  dw news_treetagger_output.txt,rlfv0cA4_80,20240606,630,4,4,7,0,0,0,0,0,3,0,0,0,4,0,7,0,1,2,1,1,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
unrwa sponsors halt funding after terror allegations  dw news_treetagger_output.txt,rfKefTV_m-I,20240129,330,3,4,2,0,0,0,0,2,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
up to 1_treetagger_output.txt,,,2708,14,22,9,5,9,0,0,3,3,1,0,5,3,4,9,0,1,3,23,1,0,7,0,2,0,1,0,0,0,0,0,6,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0
us abstention on cease-fire vote – a shift in us policy towards israel at the un  dw news_treetagger_output.txt,CbRoe8p1xcM,20240326,1050,20,2,2,2,3,0,0,0,3,0,0,1,2,0,3,2,0,0,0,9,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
us analyst a president harris would put 'a lot more pressure on israel'  dw news_treetagger_output.txt,HOedUk-I1EE,20240805,2259,6,1,0,2,0,1,2,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
us and uk carry out strikes against houthis in yemen  dw news_treetagger_output.txt,FX4HX6y9VxM,20240112,575,2,1,1,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"us campus protests unresolved debate over public order, free speech and antisemitism  dw news_treetagger_output.txt",ExHyThep858,20240520,1954,3,5,3,3,0,0,1,0,0,2,1,3,2,1,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
us continues to rely on a negotiated solution to the israel-hamas war  dw news_treetagger_output.txt,3OG6vmxAV3U,20240207,2057,27,14,21,7,7,0,0,0,4,1,0,0,5,3,3,0,4,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
us imposes sanctions on four israeli settlers in the occupied west bank  dw news_treetagger_output.txt,k5DckrHCVBg,20240201,762,4,0,1,0,0,0,0,0,0,3,0,3,10,0,1,0,0,0,0,2,0,0,0,3,0,1,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
us is reviewing hamas' response on cease-fire deal  dw news_treetagger_output.txt,Odk6xu2fy8o,20240206,1977,17,7,11,3,10,0,0,1,2,3,1,4,10,0,7,4,3,0,0,3,0,0,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
us joins international operation to airdrop desperately needed supplies into gaza  dw news_treetagger_output.txt,TtsRCIqyp0A,20240302,918,5,12,2,3,0,0,0,7,3,1,2,0,3,1,1,0,0,2,3,0,0,1,0,0,0,0,0,0,1,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0
us pauses delivery of bombs to israel in opposition to israel's plans to attack rafah  dw news_treetagger_output.txt,hUKF6jUpYWk,20240508,1957,28,8,25,3,8,0,0,2,11,0,1,2,12,2,1,9,0,0,0,0,1,0,0,4,0,5,1,0,0,0,4,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
us peace plan how is israel likely to react  dw news_treetagger_output.txt,9TSChIGtuMI,20240321,2881,17,14,11,7,5,0,0,11,8,0,0,1,13,10,16,4,7,0,2,0,2,0,0,0,0,0,1,0,1,2,1,0,3,0,0,0,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
us president biden backs israel's account on the gaza hospital blast  dw news_treetagger_output.txt,8o4dtHDoKHs,20231018,3038,32,22,13,4,1,1,0,7,3,2,0,16,6,1,1,0,2,22,1,3,4,3,0,9,1,1,1,0,9,3,8,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,3,1,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
us president biden wants israel to agree to cease-fire  dw news_treetagger_output.txt,uNyfVqUM1Rg,20240410,951,2,13,1,3,0,0,0,6,0,1,0,1,3,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0
us says icc arrest warrants is a profoundly wrong-headed decision  dw news_treetagger_output.txt,xJ1VSooe9HI,20240521,869,6,5,7,4,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,4,1,0,0,0,0,1,0,0,0,0,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
