file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military,..Human right,..defend itself,..Self-defence,..Self-defense,..self defense,..self defence
a rally expressing solidarity with gaza is taking place in pakistan capital islamabad_output.json,Yt1waQiDpGU,20231107,413,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
a return to netanyahu’s original plan analysis_output.json,Bzl3ZdhBNio,20231204,396,0,0,4,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a sad ramadan for gaza as israel continues attacks_output.json,36CAl0s1JlA,20240312,268,0,1,3,0,0,0,0,0,0,5,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a second nakba what history tells us about palestine and israel  upfront_output.json,lctkOmyu-AI,20231124,3894,0,36,7,3,2,0,12,0,1,39,5,18,10,0,2,0,0,1,4,0,1,5,0,0,0,0,1,0,9,0,7,0,0,0,0,0,0,1,2,3,0,2,0,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,0,0,0,0
a ship with aid is preparing to inaugurate a sea route from cyprus to gaza_output.json,oNBObxiTQd8,20240308,726,0,0,12,0,0,0,0,14,0,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a story of a young, 11-year-old palestinian israeli airstrike survivor_output.json",LrdnFwdPupo,20240309,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a third convoy of aid trucks carrying food & medical supplies is entering gaza from egypt_output.json,VRpPAAPRmZA,20231023,1226,0,4,14,2,2,0,0,10,2,9,2,7,9,2,0,0,0,6,2,0,2,7,0,0,0,0,0,0,2,1,0,0,0,3,0,1,5,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,13,11,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
a very difficult scene in southern gaza after killing of aid seekers_output.json,3Xjhc99VWF4,20240301,1046,0,1,9,0,1,0,0,3,2,9,0,3,4,1,1,2,0,7,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
a young israeli man has been jailed for refusing mandatory service_output.json,CVVU5Kh3_mI,20231227,264,0,2,3,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
abbas lays down condition for palestinian authority to return to gaza_output.json,xzd_e2runUk,20231105,365,0,1,3,0,0,0,1,0,0,1,0,5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abbas’s meeting with qatari emir is an attempt to maintain relevancy analysis_output.json,VcBpe4MqM_g,20240211,1150,1,9,8,5,0,0,0,0,1,6,0,17,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
accelerated israeli settler land grabs since the start of israel's war on gaza in october_output.json,xwg49gaaWdA,20240330,1256,2,9,10,0,2,0,2,1,0,2,0,6,5,2,1,6,2,4,3,0,9,3,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,3,0,0,0,2,0,0,0,0,0,0,0
activists challenge claims of anti-semitism_output.json,4C1rO4R7UvI,20231208,447,0,4,1,1,5,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
activist’s killing likely to complicate ties between turkey and israel political analyst_output.json,eUtE7X481VM,20240914,1242,1,5,2,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
aerial strikes target jabalia  mosque and houses hit in latest israeli raid_output.json,Tge9Oat6vsU,20231207,196,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aftermath of israeli air strike on gaza's al-tabin school destruction, grief and desperation_output.json",HfpZA_3J3Y4,20240812,322,0,0,0,0,1,0,0,0,1,5,0,1,5,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
aftermath of israeli bombs central gaza devastated by relentless air strikes_output.json,bVE2xe-esjU,20240116,225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aftermath of overnight israeli strike children rescued from gaza rubble_output.json,m0MDKaUXS1s,20240307,108,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahed tamimi released prominent palestinian activist among those free_output.json,ScV2mOrR8Qs,20231130,806,0,3,6,0,5,0,0,0,0,10,2,9,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
aid agencies land routes are more effective_output.json,1fLOx1py4mE,20240517,477,0,2,8,0,0,0,0,9,1,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,6,0,0,1,0,0,0,3,1,0,0,0,0,0,0
aid agencies say the flow of humanitarian aid through the rafah crossing has been halted_output.json,angq5AoW4_0,20240508,919,0,1,9,0,0,0,0,6,0,0,0,0,0,5,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aid convoy strike israeli army says two officers dismissed_output.json,arHDldtMhCY,20240406,328,0,2,2,3,1,0,0,3,3,0,0,0,4,2,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
aid corridor a ‘convenient second choice’ for biden_output.json,mGNp6KDw6ws,20240309,1030,0,3,9,0,1,0,1,12,0,3,4,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
aid for israeli captives and palestinian civilians arrives in gaza_output.json,QQdfS85LSNE,20240117,1074,0,4,13,6,0,0,0,2,3,5,0,4,7,4,0,1,0,4,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aid group fears famine-like conditions may already be present in south gaza_output.json,53HSsq_gxxU,20240602,596,0,3,8,0,2,0,1,2,0,2,0,0,0,7,0,0,0,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aid ship delayed israel creates 'administrative roadblock'_output.json,6og7IVkPES0,20240427,340,0,5,2,0,0,0,0,5,1,2,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
aid trucks alone won’t end suffering of civilians unrwa director_output.json,f6Z4rClr68w,20231223,480,0,0,11,0,0,0,0,8,0,0,0,0,2,0,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aid vessel arrives 'open arms' off gaza coast with food supplies_output.json,1YfzTItBGR8,20240316,275,0,0,7,0,0,0,0,5,0,4,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aiding palestinian recovery physiotherapist offers services to gaza’s wounded patients_output.json,jt6QEhntUS0,20240724,311,0,0,4,0,4,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
air attack on rafah caught live on air_output.json,YcgZ3tb_-J8,20231220,3019,0,0,16,0,2,0,0,0,0,15,0,7,6,1,0,2,0,35,3,0,6,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air raid sirens heard in israel after rockets fired from gaza_output.json,jB1-DekYgjc,20220807,490,0,11,6,2,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air strike on nuseirat refugee camp journalist and his sister among latest victims_output.json,sw4GZUdI4EM,20240828,624,0,0,4,0,1,0,0,0,2,2,0,0,3,0,0,0,0,6,0,0,7,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air strikes in central gaza family searches for loved ones in rubble_output.json,D4Hx6Q42HS4,20240219,357,0,0,1,0,0,0,0,0,0,5,2,1,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj correspondent in gaza says there is no way to keep families safe_output.json,8KCXpjBU_Gg,20231025,759,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj's solid commitment to portray the human truth amidst war in gaza marwan bishara_output.json,PbGpqJcyWRI,20231216,3334,6,16,26,5,15,0,7,1,3,2,8,10,14,1,0,0,0,2,2,2,7,5,0,1,0,0,0,0,3,0,4,10,1,2,2,2,0,0,0,5,0,0,0,0,0,0,1,2,0,1,3,0,0,5,0,0,0,0,0,0,0,1,3,0,6,0,0,0,0,1,0,0,0,0,0,0
al awda hospital siege  israeli forces storm northern hospital_output.json,Lu7V04EDcXU,20240524,291,0,0,3,0,0,0,0,0,0,2,0,1,3,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al jazeera cameraman killed medics were prevented from reaching samer abu daqqa_output.json,42u_UFkXhdY,20231216,473,0,3,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al jazeera cameraman killed samer abu daqqa hit in israeli strike on khan younis_output.json,we1OYDIq7aE,20231215,656,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al jazeera condemns israeli forces killing of cameraman samer abudaqa_output.json,68JD-zHFwu8,20231216,902,0,2,10,0,3,0,0,0,1,0,0,3,6,1,0,2,0,0,0,0,3,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
al jazeera condemns killing of journalist wael al-dahdouh’s family in gaza_output.json,VkrwqHPuOr0,20231026,880,0,6,11,0,0,0,0,0,0,2,0,6,6,0,0,0,0,0,3,0,1,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
al jazeera correspondent and a cameraman hit by israeli shelling in south lebanon_output.json,cbtzT67xFFA,20231013,68,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al jazeera correspondent receives threat telling her to leave her home_output.json,PBGx3fqDo-I,20231030,2055,0,4,17,1,8,0,0,0,1,2,3,2,12,0,0,0,0,5,11,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
al jazeera holds memorial for samer abudaqa_output.json,jcbzAAMqSKU,20231221,1231,0,1,12,0,5,0,0,0,0,0,4,1,4,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
al jazeera journalist and his cameraman killed in israeli attack on gaza_output.json,u8zLaCXJ9RA,20240731,2520,4,10,23,4,15,0,0,0,5,2,0,9,14,0,0,0,0,2,4,0,1,25,0,6,0,2,1,0,0,0,0,0,4,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
al jazeera journalist describes his time being held captive by israeli forces_output.json,K2CXkZSIuSo,20240319,329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al jazeera journalist ismail abu omar was seriously injured by an israeli drone on tuesday_output.json,,,1011,0,0,3,0,2,0,0,0,0,0,0,0,1,1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
al jazeera journalists wounded in khan younis_output.json,PLpWy2fdZZA,20231215,1391,0,2,7,0,1,0,1,0,2,3,2,2,4,0,0,0,0,7,5,0,3,7,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"al jazeera reporter, cameraman, critically injured by israeli drone strike in rafah_output.json",bnqI-MfK2Fc,20240213,847,0,2,2,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
al jazeera reporter’s family receives israeli threat to leave gaza home_output.json,Y_QOQQdiCrw,20231031,542,0,3,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
al jazeera sanad probe israeli forces deliberately hit wck convoy_output.json,PM4dkvUatX0,20240403,923,0,3,6,0,3,0,0,5,3,1,8,3,4,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
al jazeera talk to john kirby on the situation in gaza and us border crackdown_output.json,iedSK3aaSc4,20240604,1933,0,7,4,9,4,0,0,1,0,0,12,0,12,1,2,5,1,0,0,5,1,1,0,0,0,0,0,0,0,3,0,4,0,3,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
al jazeera's journalist al-ghoul & cameraman al-rifi killed in israeli attack on gaza laid to rest_output.json,OmpulV7UwrU,20240731,349,0,1,2,2,1,1,0,0,1,0,0,2,4,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"al jazeera’s ismail abu omar, ahmad matar wounded in israeli strike on gaza_output.json",UXN514hyA5I,20240213,254,0,0,3,0,1,0,0,1,0,2,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al maghazi refugee camp evacuation #aljazeeraenglish #palestine #israelhamaswar_output.json,GmsUhbHg2Z8,20231230,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"al shifa directly hit by israeli bomb more than 3,000 people sheltering in hospital_output.json",mnZ55YQyqrw,20231115,1279,0,2,5,0,0,0,0,0,0,1,12,1,3,0,0,0,0,21,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al shifa doctor israeli forces detained several medical staff during a raid on the hospital_output.json,sBlxO-cOsEI,20240320,905,1,1,2,9,1,0,0,2,3,3,4,1,5,2,1,0,1,22,1,1,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"al shifa hospital controversy, military support leverage, and post-conflict concerns analysis_output.json",qhIW264wXdg,20231115,727,0,5,3,3,0,0,0,0,1,0,5,2,11,0,0,0,0,6,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0
al shifa hospital doctor warns hospitals without electricity are mass graves_output.json,5RyvYD3Ehqo,20231112,1371,0,1,12,1,1,0,0,1,3,5,4,3,6,0,0,1,0,21,5,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
al shifa hospital killings journalist retraces his mother's final moments_output.json,TO_fm-KjMag,20240424,317,0,0,2,0,1,0,0,0,1,0,0,0,6,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
al shifa hospital surgeon says hospital is not safe but no one is able or has the courage to leave_output.json,LtfRnjg1-yQ,20231112,309,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al shifa hospital under attack israeli forces destroy infrastructure near complex_output.json,oXusZpdJReU,20240324,281,1,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al-ahli now the ‘only hospital in all of gaza city’ doctor_output.json,0Cae_Txv2s8,20231113,1261,0,1,7,2,1,0,0,0,1,1,6,1,2,2,1,0,0,24,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al-amal hospital under siege palestinian red crescent ordered to evacuate_output.json,ou8_UMrX4yk,20240129,233,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al-aqsa flood al-qassam brigades call on all palestinians to ‘join the battle’_output.json,qjPsSHxeNH0,20231008,967,0,11,6,15,1,0,1,0,4,9,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
al-aqsa hospital in dire situation as it struggles to cope with casualties from israeli attacks_output.json,spwdW3QjXVc,20240219,365,0,1,3,0,0,0,0,0,0,0,2,2,4,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al-awda hospital is struggling to operate without staff and medical supplies_output.json,2hJErwdfXg4,20240228,448,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al-awda hospital packed as it tries to serve patients displaced by evacuation orders_output.json,usDsJ5Uz3tk,20240829,377,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
