file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military
gaza aid ship expected to set sail from cyprus  bbc news_output.json,kA5CFjEbbuI,20240309,1100,0,4,20,2,3,0,1,22,5,0,10,0,1,2,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
gaza aid twenty trucks expected to enter through egypt border crossing - bbc news_output.json,0J2YkN8JHjE,20231019,1767,0,15,16,7,1,0,0,14,6,3,11,4,12,3,1,3,1,1,4,3,2,2,0,2,0,0,0,0,0,4,1,6,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2,2,1,0,0,4,0,0,1,0,0,0,0,0
gaza baby delivered from dead mother - bbc news_output.json,lHgmgCB65_g,20140725,284,0,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
gaza bombing “end this god-awful nightmare” says united nations - bbc news_output.json,75Mnq8zvQ6s,20231021,453,0,3,9,5,3,0,0,4,1,2,3,1,6,1,0,1,0,0,3,0,1,2,0,1,0,1,0,0,0,2,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
gaza ceasefire deal in balance as israel “demands list of hostages” bbc news_output.json,zZm_ssSq0oY,20240303,649,0,6,7,3,3,0,0,1,0,2,0,2,3,0,2,2,0,1,5,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gaza ceasefire talks in doubt after hamas leader killed in iran  bbc news_output.json,PZFCW6Gdx48,20240731,1684,0,14,4,14,8,4,0,0,6,1,8,4,3,0,2,0,0,0,2,4,7,6,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0
"gaza ceasefire talks might be ‘last chance’ to free hostages, says blinken  bbc news_output.json",Onk8yT2iC1g,20240819,1418,0,7,7,11,3,0,0,0,0,0,6,2,11,1,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza ceasefire talks resume for second day in qatar  bbc news_output.json,yNeFh-sj7Ek,20240816,1298,0,4,8,11,1,5,0,0,0,3,2,5,10,0,4,0,1,0,0,1,4,2,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gaza civilians attack red cross - bbc news_output.json,XiCtR04vmpQ,20140724,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza conflict israel & hamas face allegations of war crimes - bbc news_output.json,aqI4DOilySg,20140813,402,0,3,1,3,0,0,0,0,0,2,0,1,3,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gaza crisis '15 killed' in un school - bbc news_output.json,sWbhiuN8W5s,20140730,272,0,3,1,1,0,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
gaza crisis 'accountability & justice for both sides' says un chief ban ki-moon- bbc news_output.json,7dUKyPW0tOw,20140728,181,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gaza crisis 'hamas are against peace' says shimon peres - bbc news_output.json,EHqO-wgftmA,20140813,851,0,4,6,3,1,0,0,0,0,6,0,1,0,0,0,0,0,0,5,0,0,3,0,0,0,1,3,0,1,4,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza crisis 10 israeli soldiers killed in hams attacks - bbc news_output.json,hnndx1wtUas,20140729,257,0,4,2,2,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza crisis are we any closer to a solution bbc news_output.json,tHPTSqALZcA,20140805,623,0,5,1,3,0,0,0,0,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza crisis deadly strike outside un school in rafah - bbc news_output.json,C-Xo6Ipg1Bk,20140804,413,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
gaza crisis inside a hamas tunnel - bbc news_output.json,_FxxArkYKlE,20140730,338,0,1,2,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza crisis israel releases 'aborted airstrike' video - bbc news_output.json,_4-MFlb53TM,20140801,439,0,6,6,1,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gaza crisis rocket strikes israeli petrol station - bbc news_output.json,MsURuh86YrU,20140711,205,0,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gaza death toll exceeds 30,000, hamas-run health ministry says  bbc news_output.json",JJ6Ny8_QViY,20240229,788,0,2,10,7,0,0,0,1,1,1,1,2,10,0,1,0,0,1,1,0,2,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,0,1,0,0,1,0,0,1,1,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
gaza evacuation israel warns people must leave north - bbc news_output.json,K_Nkh0qGCHE,20231014,2228,0,22,19,10,3,0,0,0,5,6,3,7,4,3,0,1,2,0,2,5,4,4,1,5,1,2,2,0,0,4,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0
"gaza evacuation warnings from idf contain many errors, bbc finds  bbc news_output.json",JcwK3-akI8k,20240405,544,0,5,4,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
gaza fighting continues despite un security council resolution calling for ceasefire  bbc news_output.json,_1oU1Y680ro,20240326,1400,0,14,19,9,4,0,0,14,2,0,0,3,14,2,5,2,0,5,3,2,0,0,0,1,0,0,0,0,0,1,2,0,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,11,0,0,0,0,0,0,0,1
gaza fighting israeli troops “storm heart of gaza city” - bbc news_output.json,8aS9mgUj2X0,20231107,908,1,15,18,4,0,0,0,0,1,8,5,3,3,0,0,0,0,0,0,2,3,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gaza frontline an israeli artillery unit prepares for battle - bbc news_output.json,GBcfmGBCjGk,20231107,936,0,4,14,4,6,0,0,0,2,0,3,0,7,1,0,0,0,1,5,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
gaza frontline report  horrific aftermath of hospital explosion - bbc news_output.json,dlK7wOQojck,20231018,892,0,13,9,2,2,0,0,1,2,3,0,4,1,1,0,0,0,14,3,0,3,3,0,2,0,0,0,0,0,1,1,6,0,1,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza frontline report israel confirms airstrike on ambulance - bbc news_output.json,QWJJWT2htYw,20231103,865,0,7,9,8,5,1,0,1,0,0,2,4,4,1,0,0,1,2,0,1,3,2,4,5,2,1,1,0,0,0,0,0,0,0,0,0,2,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gaza ground war  israeli troops surround gaza city - bbc news_output.json,mchvUV0iQLg,20231102,865,0,9,14,6,5,0,0,0,1,2,0,1,4,0,1,1,1,0,2,3,3,6,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
gaza has israel taken enough action to prevent incitement to genocide  bbc news_output.json,evBDb0NNblw,20240828,1350,11,18,18,6,8,0,0,0,2,6,2,1,5,0,0,0,2,0,3,3,1,1,0,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,1,0
gaza health ministry says israeli hostage rescue killed 274 palestinians  bbc news_output.json,yXDSBR-ZEDI,20240609,1875,0,22,10,22,1,0,0,0,3,8,6,13,27,0,2,0,2,2,3,1,1,8,0,7,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,18,1,0,1,0,0,0,0,0,4,0,0,0,1,12,0,0,0,0,0,1,0,2,0,2,0,0,0,1,3
"gaza hospital attack ‘appears to have been done by the other team’, joe biden says - bbc news_output.json",e081ymmy4B4,20231018,364,0,5,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gaza hospital joe biden backs israel account of explosion - bbc news_output.json,-jWrQn955es,20231018,2410,0,31,9,7,2,0,0,6,2,1,0,7,5,4,0,0,3,8,1,1,5,4,0,5,1,2,1,0,0,3,3,17,0,2,2,0,1,0,0,0,3,0,4,3,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
gaza hospitals caught up in intense fighting - bbc news_output.json,J8fw5DcmAQk,20231114,764,0,3,13,2,1,0,0,0,4,0,0,0,3,0,0,0,0,11,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2
gaza hospitals stopping some services as un warns fuel runs out tonight – bbc news_output.json,Bt2AHt9EcvE,20231025,1715,0,16,22,13,2,0,0,10,3,0,0,3,5,6,5,0,0,4,1,0,0,4,0,4,1,1,0,0,0,4,2,0,0,2,3,0,1,0,0,1,1,3,0,0,1,0,2,0,0,1,3,0,0,2,0,0,18,4,4,0,0,8,2,0,1,0,0,0,0,1
gaza hospitals turn away the injured as fuel supplies run out - bbc news_output.json,tYL-aoOreGg,20231025,1293,0,8,10,5,2,0,0,1,0,0,4,2,3,0,0,0,3,9,2,1,2,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,4,3,0,0,6,0,0,0,0,0,0,2,0
gaza how much damage has been caused by israeli air strikes - bbc news_output.json,NOZ5LoRDMLk,20231013,553,0,3,8,1,0,0,0,0,1,0,0,2,1,0,0,0,0,5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gaza israel pm says rafah attack will go ahead ‘with or without’ truce deal   bbc news_output.json,HIahgNL-Cs4,20240430,1089,0,14,7,8,3,0,0,1,1,0,0,0,4,0,3,7,4,0,0,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"gaza maritime aid corridor to begin at weekend, says european commission chief  bbc news_output.json",4-NjcGcX1nA,20240308,2922,0,9,33,2,1,0,1,24,2,14,4,6,3,18,2,0,0,0,1,2,1,0,0,3,0,1,0,0,0,1,3,6,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
gaza medics tell bbc that israeli troops beat and humiliated them  bbc news_output.json,c6gLRj3a4rk,20240312,595,0,5,2,2,2,0,0,0,1,0,2,0,8,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
gaza officials accuse israel of shooting at palestinians  bbc news_output.json,F-mKTE6Kac4,20240315,888,0,2,9,4,1,0,0,10,1,4,0,0,7,3,2,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
gaza protests continue on us university campuses  bbc news bbc news_output.json,v-BQTJbbszA,20240427,569,1,3,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gaza residents return to ruined homes - bbc news_output.json,bqcDwQx7P3w,20140805,255,0,3,5,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza shell hits un shelter 'killing 15 & injuring over 200 - bbc news_output.json,P70H_HYlVII,20140724,259,0,0,3,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"gaza situation dire, un says, as israeli military admits security failures - bbc news_output.json",Oe1pVnKk-aU,20231012,1908,0,2,6,13,1,0,0,0,2,11,2,2,8,0,0,0,0,0,4,1,4,3,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,4,0,0,16,0,0,0,0,0,0,1,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gaza struggling to rebuild after conflict_output.json,Y3kteyi2vr8,20141208,426,0,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
gaza truce may be extended as more hostages freed  bbc news_output.json,e359bQMKPa0,20231126,1078,0,7,7,8,1,0,0,1,1,5,0,7,8,0,3,0,2,0,1,1,0,2,0,0,0,2,0,0,4,0,0,3,0,0,0,0,1,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza under siege as israeli forces mass on border - bbc news_output.json,Wyn7PmwXJxY,20231012,1252,0,19,17,9,4,1,0,0,1,2,8,3,5,4,0,0,0,2,0,2,1,2,0,3,1,0,0,0,0,2,4,0,0,3,2,1,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,4,4,0,0,1,0,0,1,0,0,0,0,0
"gaza university protests ‘there is no right to cause chaos’, says us president  bbc news_output.json",C5JHpjWduRo,20240502,1587,0,1,3,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gaza us faces criticism after blocking un call for ceasefire - bbc news_output.json,bZJXMnX0aKE,20231209,2331,2,22,26,12,6,0,2,5,3,7,6,9,9,5,13,1,1,1,3,0,1,4,0,7,0,1,1,0,0,1,2,1,0,6,1,0,1,0,0,1,4,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,9,1,0,3,0,0,0,2,0
"gaza war 150,000 people flee khan younis, un says  bbc news_output.json",N3CqCi55XBE,20240724,477,0,4,4,5,5,0,0,1,0,0,0,1,2,1,0,1,0,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
gaza why is rafah crossing so important bbc news_output.json,5Fdxlf4mTaA,20140726,318,0,3,2,3,5,0,0,0,0,2,0,0,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza witnesses report israeli tanks in heart of rafah  bbc news_output.json,Q6UV9hVlvHA,20240528,795,0,2,2,1,1,0,0,1,5,2,4,1,12,2,1,6,0,0,2,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,5
gaza-israel ceasefire scepticism on jerusalem streets - bbc news_output.json,BG8Y7-fKVoE,20140827,238,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gazans living alongside rotting rubbish and rodents  bbc news_output.json,bPtYRUsI20c,20240619,348,0,2,4,0,2,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
gazans surviving off animal feed and rice as food dwindles  bbc news_output.json,yjz3rCj9Jv8,20240210,541,0,3,10,3,2,0,0,9,1,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0
gazans to receive medical treatment in united arab emirates  bbc news_output.json,vBNXPGxjhr8,20240730,406,0,3,7,3,4,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gazans watch the skies to spot planes dropping us aid  bbc news_output.json,iy3FwML9-uk,20240330,1009,0,13,12,1,4,0,0,12,6,2,0,0,3,1,2,0,1,0,0,3,0,0,1,2,0,0,0,0,0,1,1,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,4,0,0,0,0,0,0,0,0
general strike in israel begins  bbc news_output.json,JTMpPOb7-cE,20240902,1209,0,13,5,10,1,0,0,0,1,0,1,4,3,0,1,0,10,0,0,11,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,5,15,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold prices jump since start of israel-gaza war – bbc news_output.json,ZK-QAupOZqQ,20231031,672,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas & israel reach long-term gaza ceasefire - bbc news_output.json,MOHLaf3qitE,20140826,719,0,6,13,2,1,0,0,1,0,6,2,3,6,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
hamas accepts gaza ceasefire plan as israel continues attacks on rafah  bbc news_output.json,lfSy4rJcpEQ,20240506,1053,0,13,5,6,5,0,0,1,1,2,1,1,4,3,7,9,1,0,0,1,5,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
hamas accepts terms of gaza ceasefire deal as israel readies rafah operation  bbc news_output.json,o6NtiY0Zg7U,20240506,2068,0,21,12,25,1,0,0,1,9,5,0,4,20,1,10,11,4,0,0,5,3,1,0,4,0,2,0,0,0,2,1,1,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,2
"hamas attack on israel is like 15 911s, us president joe biden says - bbc news_output.json",6H8I-YGElbA,20231018,2365,1,27,8,5,2,0,0,2,2,3,7,7,5,3,0,0,0,1,3,2,4,2,0,4,0,11,0,0,1,2,3,1,0,1,1,0,0,0,0,6,4,0,0,0,0,0,0,11,0,0,3,0,1,3,0,0,0,1,0,0,1,0,0,2,10,0,0,0,1,0
hamas fires rockets at southern israeli city of ashkelon – bbc news_output.json,LkvepYp9xrI,20231010,1835,0,16,15,17,2,0,0,1,4,0,9,2,13,2,0,0,2,0,1,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hamas leader khaled meshaal exclusive interview - bbc news_output.json,6VddeufIB7M,20140724,496,0,4,13,2,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"hamas military chief was killed in july strike, israel says  bbc news_output.json",9b41hfuhuQo,20240801,1754,0,19,10,16,3,2,0,1,13,4,3,5,6,0,2,0,0,0,1,3,8,13,1,3,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2
hamas names yahya sinwar as new leader  bbc news_output.json,WEEg2HWdzEg,20240807,531,0,8,4,11,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas releases video showing three women held hostage in gaza - bbc news_output.json,zl2Tvyl9bXs,20231030,2108,0,4,2,11,5,0,0,0,2,0,3,2,6,0,4,0,7,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,8,21,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hamas says 20,000 dead in gaza as un resolution offers more aid  bbc news_output.json",Du2nQMELk-s,20231222,1106,0,9,14,6,4,0,0,5,0,0,0,0,3,4,4,1,0,2,2,0,1,3,0,1,0,2,0,0,0,0,2,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0
hamas says 70 people killed in israeli air strike on camp - bbc news_output.json,JO5Fdf_XDoU,20231225,1993,0,7,30,6,8,0,0,15,1,2,2,3,3,10,4,1,1,2,5,0,0,5,0,3,0,1,0,0,2,5,2,0,0,5,0,0,4,5,0,2,3,3,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0
hamas says 71 killed in israeli strike on gaza humanitarian zone  bbc news_output.json,muzjQLz8SjI,20240713,1803,0,7,9,19,6,0,0,0,10,5,0,1,12,0,0,1,0,6,2,0,3,16,0,6,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3
